M_ac_e_out,M_acald_e_out,M_akg_e_out,M_co2_e_in,M_co2_e_out,M_etoh_e_out,M_for_e_out,M_glc__D_e_in,M_glc__D_e_out,M_glu__L_e_out,M_h2o_e_in,M_h2o_e_out,M_h_e_in,M_h_e_out,M_lac__D_e_out,M_nh4_e_in,M_nh4_e_out,M_o2_e_in,M_o2_e_out,M_pi_e_in,M_pi_e_out,M_pyr_e_out,M_succ_e_out,objective_out
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.379453623665415275e+24,0.000000000000000000e+00,-1.336273349362432465e+25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.512369664363673923e+24,0.000000000000000000e+00,3.196009748095220405e+25,4.955990683286134124e+24,-1.211925534743499486e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.176185564592340908e+23,0.000000000000000000e+00,0.000000000000000000e+00,1.127281097045178144e+25,2.222574704268448461e+23
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.960076371808356359e+23,0.000000000000000000e+00,-3.619296122958597608e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.547625735910130901e+23,0.000000000000000000e+00,8.294909612136249845e+23,0.000000000000000000e+00,-3.338462760325694567e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.252274603214886457e+22,0.000000000000000000e+00,1.056691909446198687e+23,3.005024683833532371e+23,6.122474252357861376e+21
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.705423169158337510e+29,1.295942065178004312e+29,-2.549686183667177398e+29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.043746475219946565e+28,0.000000000000000000e+00,6.541496832637825847e+29,0.000000000000000000e+00,-2.243790002942679428e+28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.513759955220296974e+28,0.000000000000000000e+00,0.000000000000000000e+00,2.210049725838275642e+29,4.114931783565653262e+27
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.865961595000000000e+10,9.998603145000000000e+10,0.000000000000000000e+00,-6.727605660000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.881621900000000000e+10,0.000000000000000000e+00,5.029298100000000000e+10,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,6.866815500000000000e+09,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.851322245954000000e+15,0.000000000000000000e+00,-2.911655727093656320e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.881971887349200000e+16,0.000000000000000000e+00,6.350004539188762880e+17,4.510554852867682560e+17,-3.634692215270400000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.452124092634100000e+16,0.000000000000000000e+00,0.000000000000000000e+00,2.511515795315400000e+16,6.665735430000000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.078146292369140000e+17,0.000000000000000000e+00,-1.923674726325779840e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.414047063284460000e+17,0.000000000000000000e+00,4.123918231321859840e+17,0.000000000000000000e+00,-1.908592338585600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.287620788577400000e+16,0.000000000000000000e+00,1.052671792955580000e+17,1.184552555377140000e+17,3.500206020000000000e+15
0.000000000000000000e+00,1.166735340000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,5.320788750000000000e+09,6.647204250000000000e+09,0.000000000000000000e+00,-1.372801770000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354897530000000000e+11,0.000000000000000000e+00,2.836400490000000000e+11,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.235403495000000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,8.607900175203375000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.675670506300000000e+13,0.000000000000000000e+00,-1.011107235548137600e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.980468086377376000e+15,0.000000000000000000e+00,2.127260239859024800e+16,3.881302561575000000e+14,-7.249175066880000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.890614054895000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,9.108806898666376000e+15,1.329440850000000000e+14
0.000000000000000000e+00,7.128624586512600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.255433805582000000e+15,0.000000000000000000e+00,-8.788457283256800000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.673837203455200000e+16,0.000000000000000000e+00,1.849881049541459840e+17,0.000000000000000000e+00,-6.361974461952000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.292069295258000000e+15,0.000000000000000000e+00,3.406283825130000000e+15,7.908855510430800000e+16,1.166735340000000000e+15
0.000000000000000000e+00,6.014274236964073636e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.332049049437908992e+18,0.000000000000000000e+00,-6.870993165134828667e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.912523855073674527e+20,0.000000000000000000e+00,1.442943735478372270e+21,0.000000000000000000e+00,-4.744077639018278093e+19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.200564555944935014e+19,0.000000000000000000e+00,0.000000000000000000e+00,6.342082623999964611e+20,8.700259754654999552e+18
0.000000000000000000e+00,2.194474357994919363e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.335077941637910528e+18,9.366941536977027072e+18,-2.463573000752540221e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.432053619468326339e+20,0.000000000000000000e+00,5.180658207548663398e+20,0.000000000000000000e+00,-1.749479664765484851e+19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.180276342938084762e+19,0.000000000000000000e+00,0.000000000000000000e+00,2.221691266732092293e+20,3.208406075347500032e+18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124824075000000000e+10,8.442956025000000000e+10,0.000000000000000000e+00,-1.243164510000000000e+11,0.000000000000000000e+00,2.592745200000000000e+10,0.000000000000000000e+00,9.659857500000000000e+10,0.000000000000000000e+00,2.577125970000000000e+11,0.000000000000000000e+00,-3.586518000000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,8.464917150000000000e+10,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.343338807761530880e+18,0.000000000000000000e+00,-3.110861182329809920e+18,0.000000000000000000e+00,6.560002062235281920e+17,0.000000000000000000e+00,2.412559740111585792e+18,0.000000000000000000e+00,7.217953857743989760e+18,7.817111778099645440e+17,-8.907927343504401920e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.584014218787542400e+17,0.000000000000000000e+00,0.000000000000000000e+00,2.130238604196659200e+18,4.305907572750000000e+16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.745272470521580160e+17,0.000000000000000000e+00,-8.954440552931220480e+17,0.000000000000000000e+00,1.425724917302520000e+17,0.000000000000000000e+00,7.402633547846940160e+17,0.000000000000000000e+00,2.034869154495606016e+18,0.000000000000000000e+00,-2.125542108117240000e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.721276224783800000e+16,0.000000000000000000e+00,1.800416138066819840e+17,6.561153685520099840e+17,1.283408874000000000e+16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022469885000000000e+12,0.000000000000000000e+00,-1.961197535250000000e+12,0.000000000000000000e+00,5.039396572500000000e+11,0.000000000000000000e+00,1.718797380750000000e+12,0.000000000000000000e+00,4.584740049000000000e+12,0.000000000000000000e+00,-6.132546652500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.374873825000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.587353942250000000e+12,2.004750000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.967946772129530240e+17,2.758031600111685120e+17,-8.234287941259215360e+17,0.000000000000000000e+00,2.444949366620535040e+17,0.000000000000000000e+00,5.683987663119000320e+17,0.000000000000000000e+00,1.976086872162751488e+18,0.000000000000000000e+00,-3.029698399941495040e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.944975551785900000e+16,0.000000000000000000e+00,0.000000000000000000e+00,4.980868987966380160e+17,1.072383057000000000e+16
4.666941360000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.917025375000000000e+10,5.531077912500000000e+11,0.000000000000000000e+00,-1.201274631000000000e+12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.113049830000000000e+11,0.000000000000000000e+00,2.987279433000000000e+12,0.000000000000000000e+00,-1.291904640000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.715759975000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,1.022656873500000000e+12,2.369250000000000000e+10
2.865022029799807360e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.969685510922462720e+17,0.000000000000000000e+00,-7.356052644867045120e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.349753610594997760e+17,0.000000000000000000e+00,1.871342643479998464e+18,4.198475311041375200e+16,-7.841564026732800000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.290265842345575200e+16,0.000000000000000000e+00,0.000000000000000000e+00,6.271883938926269440e+17,1.438080257250000000e+16
2.851449834605040000e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.404656229330700160e+17,0.000000000000000000e+00,-7.860682174977539840e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.860226236630419840e+17,0.000000000000000000e+00,1.977127889213142016e+18,0.000000000000000000e+00,-8.270566800537600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.579690083835400000e+16,0.000000000000000000e+00,4.428168972669000000e+16,6.717199870303740160e+17,1.516755942000000000e+16
2.001769053014417683e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.070263974965516488e+22,0.000000000000000000e+00,-4.930266494595159084e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.973421941434213623e+22,0.000000000000000000e+00,1.260593027220832067e+23,0.000000000000000000e+00,-5.131754746014746018e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.462108675206214582e+21,0.000000000000000000e+00,0.000000000000000000e+00,4.358134378256577803e+22,9.411228627521175552e+20
2.086859496680804319e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.159027957300050002e+21,2.894968683400486257e+20,-5.005401501951604031e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821127474201347752e+21,0.000000000000000000e+00,1.288117320624898677e+22,0.000000000000000000e+00,-5.406982441118743921e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.647789448749912556e+20,0.000000000000000000e+00,0.000000000000000000e+00,4.257836202956698419e+21,9.915974253812249395e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.320788750000000000e+09,7.665132465000000000e+10,0.000000000000000000e+00,-1.372801770000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.882033940000000000e+10,0.000000000000000000e+00,3.303094626000000000e+11,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.468750563000000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.568954661896184800e+16,0.000000000000000000e+00,-6.858496758947175200e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.434357134997584800e+16,0.000000000000000000e+00,1.676508394229784000e+17,2.632747556655000000e+15,-4.917227565312000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.317379152823000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,7.346418962446169600e+16,9.017802900000000000e+14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.702718132465760000e+16,0.000000000000000000e+00,-8.788457283256800000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.822387368850160000e+16,0.000000000000000000e+00,2.135026033001964160e+17,0.000000000000000000e+00,-6.361974461952000000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.292069295258000000e+15,0.000000000000000000e+00,3.406283825130000000e+15,9.334580427733320000e+16,1.166735340000000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538347281750000000e+11,0.000000000000000000e+00,-2.878623258750000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888143351750000000e+11,0.000000000000000000e+00,7.053135507000000000e+11,0.000000000000000000e+00,-1.987545600000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.340886150000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,3.160974253500000000e+11,3.645000000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.617975686231041245e+21,2.528990419318386196e+20,-6.651426713404395487e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.196373423132250735e+21,0.000000000000000000e+00,1.635726748468860315e+22,0.000000000000000000e+00,-4.723438588271723807e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.186640539663143404e+20,0.000000000000000000e+00,0.000000000000000000e+00,7.183344560280131600e+21,8.662409382834000691e+19
0.000000000000000000e+00,0.000000000000000000e+00,2.667328108423200000e+16,0.000000000000000000e+00,3.427584574976324800e+16,1.161909267361717440e+17,0.000000000000000000e+00,-1.628100355496849920e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.069052409690209920e+17,0.000000000000000000e+00,3.385935176359950080e+17,0.000000000000000000e+00,-1.419943983840000000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.579570006881250000e+15,0.000000000000000000e+00,0.000000000000000000e+00,1.165047164406404960e+17,2.604063937500000000e+15
0.000000000000000000e+00,0.000000000000000000e+00,9.027794492182200876e+23,0.000000000000000000e+00,0.000000000000000000e+00,2.769224252319242041e+24,0.000000000000000000e+00,-5.459795496793894069e+24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.572051502531010854e+24,0.000000000000000000e+00,1.248338992028222834e+25,1.147017424854722562e+24,-4.561674374210380922e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.077507247727355804e+23,0.000000000000000000e+00,0.000000000000000000e+00,3.926322401977594947e+24,8.365746725004365739e+22
0.000000000000000000e+00,0.000000000000000000e+00,4.889124400912147467e+22,0.000000000000000000e+00,0.000000000000000000e+00,2.167245631729138674e+23,0.000000000000000000e+00,-3.758804705195014509e+23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.723986491854284904e+23,0.000000000000000000e+00,8.464922524290597782e+23,0.000000000000000000e+00,-3.163408459340180567e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.134175230959272801e+22,0.000000000000000000e+00,6.582854410639931081e+22,2.832521806349295304e+23,5.801438635820460278e+21
0.000000000000000000e+00,0.000000000000000000e+00,7.919837772191765218e+25,0.000000000000000000e+00,0.000000000000000000e+00,2.415980887015579792e+26,9.525585049848099412e+25,-3.629243008924213041e+26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.991242704851690813e+26,0.000000000000000000e+00,8.485058324418571924e+26,0.000000000000000000e+00,-2.999081608359124455e+25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.023313070838965270e+25,0.000000000000000000e+00,0.000000000000000000e+00,2.422608478964803498e+26,5.500076306409779131e+24
0.000000000000000000e+00,0.000000000000000000e+00,3.590361403812551390e+28,0.000000000000000000e+00,0.000000000000000000e+00,1.094118711377108147e+29,0.000000000000000000e+00,-1.845809895307619401e+29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318412406421482847e+29,0.000000000000000000e+00,4.235331402662826204e+29,0.000000000000000000e+00,-1.274439551859998888e+28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.597932767435771983e+27,0.000000000000000000e+00,0.000000000000000000e+00,1.524206352595628492e+29,2.337220422278460408e+27
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.124824075000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-3.988689075000000000e+10,0.000000000000000000e+00,2.592745200000000000e+10,0.000000000000000000e+00,9.659857500000000000e+10,0.000000000000000000e+00,8.885347650000000000e+10,0.000000000000000000e+00,-3.586518000000000000e+10,0.000000000000000000e+00,-4.221478012500000000e+10,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,2.196112500000000000e+08,1.822500000000000000e+09
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.767522374568279040e+18,0.000000000000000000e+00,6.560002062235281920e+17,0.000000000000000000e+00,2.412559740111585792e+18,0.000000000000000000e+00,4.531276242220927488e+18,7.817111778099645440e+17,-8.907927343504401920e+17,0.000000000000000000e+00,-6.716694038807654400e+17,0.000000000000000000e+00,-1.584014218787542400e+17,0.000000000000000000e+00,0.000000000000000000e+00,7.868997964351281920e+17,4.305907572750000000e+16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.209168082409639680e+17,0.000000000000000000e+00,1.425724917302520000e+17,0.000000000000000000e+00,7.402633547846940160e+17,0.000000000000000000e+00,1.085814660391289984e+18,0.000000000000000000e+00,-2.125542108117240000e+17,0.000000000000000000e+00,-2.372636235260790080e+17,0.000000000000000000e+00,-4.721276224783800000e+16,0.000000000000000000e+00,1.800416138066819840e+17,1.815881214998520000e+17,1.283408874000000000e+16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.387276502500000000e+11,0.000000000000000000e+00,5.039396572500000000e+11,0.000000000000000000e+00,1.718797380750000000e+12,0.000000000000000000e+00,2.539800279000000000e+12,0.000000000000000000e+00,-6.132546652500000000e+11,0.000000000000000000e+00,-5.112349425000000000e+11,0.000000000000000000e+00,-7.374873825000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,5.648840572500000000e+11,2.004750000000000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.037536555867737600e+16,-9.518867205782737600e+16,0.000000000000000000e+00,7.125143131305112800e+16,0.000000000000000000e+00,1.656444350513249920e+17,0.000000000000000000e+00,2.863223073491771200e+17,0.000000000000000000e+00,-8.829235909333912000e+16,0.000000000000000000e+00,-7.238868072972636800e+16,0.000000000000000000e+00,-1.149656342160825000e+16,0.000000000000000000e+00,0.000000000000000000e+00,3.765830027737500000e+14,3.125170147500000000e+15
0.000000000000000000e+00,1.166735340000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,5.320788750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-1.306329727500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.354897530000000000e+11,0.000000000000000000e+00,2.703456405000000000e+11,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,-3.323602125000000000e+09,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,1.168931452500000000e+11,1.822500000000000000e+09
0.000000000000000000e+00,8.607900175203375000e+15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.001431565041837600e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.980468086377376000e+15,0.000000000000000000e+00,2.107908898846424800e+16,3.881302561575000000e+14,-7.249175066880000000e+14,0.000000000000000000e+00,-4.837835253150000000e+13,0.000000000000000000e+00,-4.890614054895000000e+14,0.000000000000000000e+00,0.000000000000000000e+00,9.012050193603376000e+15,1.329440850000000000e+14
0.000000000000000000e+00,7.128624586512600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.362913902698600000e+16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.673837203455200000e+16,0.000000000000000000e+00,1.764772373429820160e+17,0.000000000000000000e+00,-6.361974461952000000e+15,0.000000000000000000e+00,-2.127716902791000000e+15,0.000000000000000000e+00,-4.292069295258000000e+15,0.000000000000000000e+00,3.406283825130000000e+15,7.483312129872600000e+16,1.166735340000000000e+15
0.000000000000000000e+00,6.014274236964073636e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.807672674640450028e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.912523855073674527e+20,0.000000000000000000e+00,1.430279637379496542e+21,0.000000000000000000e+00,-4.744077639018278093e+19,0.000000000000000000e+00,-3.166024524718954496e+18,0.000000000000000000e+00,-3.200564555944935014e+19,0.000000000000000000e+00,0.000000000000000000e+00,6.278762133505585971e+20,8.700259754654999552e+18
0.000000000000000000e+00,2.194474357994919363e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.366941536977027072e+18,-2.440222221336161157e+20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.432053619468326339e+20,0.000000000000000000e+00,5.133956648715904614e+20,0.000000000000000000e+00,-1.749479664765484851e+19,0.000000000000000000e+00,-1.167538970818955264e+18,0.000000000000000000e+00,-1.180276342938084762e+19,0.000000000000000000e+00,0.000000000000000000e+00,2.198340487315713229e+20,3.208406075347500032e+18
4.666941360000000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.917025375000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,-6.481668397500000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.113049830000000000e+11,0.000000000000000000e+00,1.881063850500000000e+12,0.000000000000000000e+00,-1.291904640000000000e+11,0.000000000000000000e+00,-2.765538956250000000e+11,0.000000000000000000e+00,-8.715759975000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,4.695490822500000000e+11,2.369250000000000000e+10
2.865022029799807360e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.386367133944582400e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.349753610594997760e+17,0.000000000000000000e+00,1.277405541295505920e+18,4.198475311041375200e+16,-7.841564026732800000e+16,0.000000000000000000e+00,-1.484842755461231360e+17,0.000000000000000000e+00,-5.290265842345575200e+16,0.000000000000000000e+00,0.000000000000000000e+00,3.302198428003807360e+17,1.438080257250000000e+16
2.851449834605040000e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.456025945646840320e+17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.860226236630419840e+17,0.000000000000000000e+00,1.296196643347002112e+18,0.000000000000000000e+00,-8.270566800537600000e+16,0.000000000000000000e+00,-1.702328114665350080e+17,0.000000000000000000e+00,-5.579690083835400000e+16,0.000000000000000000e+00,4.428168972669000000e+16,3.312543640973040000e+17,1.516755942000000000e+16
2.001769053014417683e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.860002519629642177e+22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.973421941434213623e+22,0.000000000000000000e+00,8.465402322277287697e+22,0.000000000000000000e+00,-5.131754746014746018e+21,0.000000000000000000e+00,-1.035131987482758244e+22,0.000000000000000000e+00,-3.462108675206214582e+21,0.000000000000000000e+00,0.000000000000000000e+00,2.287870403291061315e+22,9.411228627521175552e+20
2.086859496680804319e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.894968683400486257e+20,-2.846373544651553505e+21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.821127474201347752e+21,0.000000000000000000e+00,8.563117291648886768e+21,0.000000000000000000e+00,-5.406982441118743921e+20,0.000000000000000000e+00,-1.079513978650025001e+21,0.000000000000000000e+00,-3.647789448749912556e+20,0.000000000000000000e+00,0.000000000000000000e+00,2.098808245656648155e+21,9.915974253812249395e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.320788750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,-6.062885235000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.882033940000000000e+10,0.000000000000000000e+00,1.770068133000000000e+11,0.000000000000000000e+00,-9.937728000000000000e+09,0.000000000000000000e+00,-3.832566232500000000e+10,0.000000000000000000e+00,-6.704430750000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,7.022373165000000000e+10,1.822500000000000000e+09
